station_id,num_bikes_available,num_docks_available,is_installed,is_returning,is_renting,time,stationCode,mechanical_bike_available,electrical_bike_available,station_name,latitude,longitude,capacity,credit_card
214122655,6,24,True,True,True,2024-12-07 05:22:33,41604,5,1,Lagny - Joffre,48.84930687084088,2.417949736118317,31,
82458977,20,3,True,True,True,2024-12-07 05:27:43,15017,4,16,Place Falguière,48.83629973941847,2.3104464635252953,23,
129077035,41,8,True,True,True,2024-12-07 05:26:54,15029,34,7,Emeriau - Place de Brazzaville,48.850785261674964,2.2871585190296173,51,True
15461933,3,15,True,True,True,2024-12-07 05:23:39,17018,0,3,Parc Monceau,48.881077914129,2.3095492646098,18,
216473073,3,14,True,True,True,2024-12-07 05:24:48,18005,2,1,Tardieu - Chappe,48.884146759782,2.341845408082,18,
37521,13,2,True,True,True,2024-12-07 05:22:10,10005,12,1,Petites Ecuries - Faubourg Poissonnière,48.87397217237368,2.348388757504776,17,
985086307,8,15,True,True,True,2024-12-07 05:23:17,26001,7,1,Gare d'Asnières sur Seine,48.90636459217474,2.2835066914558415,24,True
2515976231,10,10,True,True,True,2024-12-07 05:24:26,92004,5,5,Nanterre - Université,48.901365,2.212693,20,True
129103849,4,16,True,True,True,2024-12-07 05:26:22,18020,0,4,Francoeur - Marcadet,48.89104123261663,2.340014585442034,20,True
1057009034,4,23,True,True,True,2024-12-07 05:27:53,20136,2,2,Henri Chevreau - Couronnes,48.87033205312931,2.388777695596218,27,True
82334007,30,16,True,True,True,2024-12-07 05:26:33,5026,22,8,Pascal - Claude Bernard,48.839061952159746,2.3499782010912895,49,True
214146056,19,6,True,True,True,2024-12-07 05:26:57,43006,14,5,Vignerons - Minimes,48.841486,2.430793,29,True
15308782,12,15,True,True,True,2024-12-07 05:26:48,5002,11,1,Sommerard - Saint-Jacques,48.850310432924466,2.345015835298588,34,True
85008390,62,7,True,True,True,2024-12-07 05:27:47,15028,57,5,Grenelle - Dr Finlay,48.851315406715976,2.2919502854347233,71,True
216039437,1,25,True,True,True,2024-12-07 05:19:36,8102,0,1,Lamennais - Washington ,48.87352990026496,2.303444892168045,26,
43155320,25,21,True,True,True,2024-12-07 05:24:36,14018,20,5,Porte d'Orléans,48.8227639,2.3249313,48,True
221047138,3,15,True,True,True,2024-12-07 05:27:35,31702,0,3,Pierre et Marie Curie - Julien Grimau,48.870714014863225,2.424097023904324,18,
210567545,4,14,True,True,True,2024-12-07 05:24:09,7004,3,1,Raspail - Varenne,48.853147816545,2.3263905197382,18,
129130397,14,7,True,True,True,2024-12-07 05:23:33,21013,11,3,Pierre Grenier - Pont de Billancourt,48.8258020742942,2.2487989068031315,21,
653129412,16,11,True,True,True,2024-12-07 05:23:11,42503,2,14,Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039,31,True
419381597,23,25,True,True,True,2024-12-07 05:25:06,21111,20,3,Professeur René Leriche - Général Leclerc ,48.90782845483013,2.307887971401215,50,True
54000466,1,27,True,True,True,2024-12-07 05:25:43,2010,0,1,Uzès - Montmartre,48.870790980240706,2.3431010171771054,29,True
426772876,19,8,True,True,True,2024-12-07 05:27:58,11114,17,2,Ledru-Rollin - Charonne,48.85345855607243,2.3772463581947094,32,
653046029,41,8,True,True,True,2024-12-07 05:27:57,5116,39,2,Place Valhubert,48.844182577315,2.3640366643667,51,True
54000548,8,19,True,True,True,2024-12-07 05:27:56,7006,3,5,Quai Voltaire,48.858942986179,2.3314182047146,32,True
27414601,12,30,True,True,True,2024-12-07 05:25:12,7014,5,7,Saint-François-Xavier,48.85154484769,2.3146149516106,42,True
74620630,5,20,True,True,True,2024-12-07 05:25:34,20040,2,3,Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,26,
129091653,10,24,True,True,True,2024-12-07 05:24:04,17017,7,3,Gare de Pont-Cardinet,48.88713901475306,2.314494143994255,34,True
129036192,11,3,True,True,True,2024-12-07 05:26:15,10023,8,3,Gare de l'Est - Verdun,48.876156054271,2.3609149083206,14,
129134084,23,1,True,True,True,2024-12-07 05:23:09,21105,19,4,Morice - Général Leclerc,48.90245471981591,2.3128929734230046,25,
11004671601,14,12,True,True,True,2024-12-07 05:23:29,34002,7,7,Capitaine Glarner - Gabriel Péri,48.902449900418745,2.3304807533425724,27,True
210754072,19,16,True,True,True,2024-12-07 05:24:17,13026,10,9,Place Jean Delay,48.823316,2.354336,35,
419991048,4,46,True,True,True,2024-12-07 05:22:56,23002,0,4,Pont de Levallois-bécon ,48.8984179,2.2791311,50,True
2820744873,5,24,True,True,True,2024-12-07 05:26:31,14139,1,4,Pierre Larousse - Raymond Losserand,48.83059564231877,2.3119183257222176,30,True
213676825,5,45,True,True,True,2024-12-07 05:27:49,13102,4,1,Pitié-Salpêtrière,48.83748810318667,2.365213818848133,51,
15299574,27,19,True,True,True,2024-12-07 05:21:31,11101,25,2,Charles Delescluze,48.85242200848887,2.380632497370243,49,
41566122,42,11,True,True,True,2024-12-07 05:27:44,15055,41,1,Vasco de Gama,48.83671783466264,2.283664085650799,54,
963786819,14,13,True,True,True,2024-12-07 05:27:53,14130,6,8,Jonquoy - Didot,48.82890454823947,2.31648076325655,30,
427678168,7,33,True,True,True,2024-12-07 05:27:34,10015,2,5,Lucien Sampaix - Récollets,48.874330377560476,2.3621229082345963,46,True
976762284,2,26,True,True,True,2024-12-07 05:18:53,41207,0,2,Place du Général de Gaulle,48.8525288,2.4877332,28,True
82421013,20,12,True,True,True,2024-12-07 05:25:49,12011,14,6,Charenton - Place du Col Bourgoin,48.844867319554,2.3825789350545,35,True
434419150,13,42,True,True,True,2024-12-07 05:26:50,21308,10,3,Bara - Henri Farman,48.833218027457846,2.2677567601203923,58,
220502135,20,13,True,True,True,2024-12-07 05:26:17,12032,16,4,Porte Dorée,48.8354337,2.4077132,36,True
129114993,21,8,True,True,True,2024-12-07 05:26:44,19037,5,16,Belleville - Porte des Lilas,48.87660391892763,2.404769691129476,32,
220726050,25,28,True,True,True,2024-12-07 05:26:34,6103,22,3,Mézières - Rennes ,48.85023459321703,2.3303819820284843,55,True
254224239,45,15,True,True,True,2024-12-07 05:27:05,15038,31,14,Place Adolphe Cherioux - Vaugirard,48.83959442800459,2.3010657727718353,63,True
1805401614,10,15,True,True,True,2024-12-07 05:25:00,21032,7,3,Sèvres-Gallieni,48.837809408957,2.2281519323587,27,
85118872,13,25,True,True,True,2024-12-07 05:27:38,20021,0,13,Indre - Prairies,48.86254398506782,2.403290458023548,38,
100859941,4,48,True,True,True,2024-12-07 05:26:15,7005,4,0,Raspail - Bac,48.855628721101,2.3256602883339,52,True
224589573,4,14,True,True,True,2024-12-07 05:26:15,6018,3,1,Michelet - Assas,48.842741502832,2.3350211977959,18,
252339799,11,15,True,True,True,2024-12-07 05:22:31,21019,10,1,Edouard Vaillant - Paul-Adolphe Souriau,48.834845858829,2.2479459643364,28,
129116697,12,6,True,True,True,2024-12-07 05:22:50,19109,6,6,Tanger - Place du Maroc,48.8862524447104,2.3689296841621403,19,
977409509,8,30,True,True,True,2024-12-07 05:26:23,31019,0,8,Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812,38,
653055049,19,15,True,True,True,2024-12-07 05:26:22,32014,15,4,Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515,34,True
221041655,6,46,True,True,True,2024-12-07 05:23:41,18032,0,6,Porte de Clignancourt.,48.897488,2.343996,56,True
1057769632,11,15,True,True,True,2024-12-07 05:27:39,17124,6,5,Porte de Saint-Ouen - Henri Huchard,48.898708366365064,2.3295360803604126,26,
1333959209,2,17,True,True,True,2024-12-07 05:26:57,44012,0,2,Génie - Mozart,48.794902381218904,2.3734183609485626,19,
213690256,15,29,True,True,True,2024-12-07 05:25:21,17027,6,9,Place du Maréchal Juin - Péreire,48.885263,2.298286,46,True
632007124,2,34,True,True,True,2024-12-07 05:27:01,31016,0,2,Lucie Aubrac - Franklin,48.86223916006812,2.4435862898826604,36,True
977206088,23,7,True,True,True,2024-12-07 05:24:19,51003,12,11,Hôtel de Ville d'Argenteuil,48.946504,2.2496396,30,True
213868408,9,21,True,True,True,2024-12-07 05:27:33,22101,5,4,Gare Routière de Saint Cloud,48.84288183896324,2.222245037555695,31,True
129061615,20,13,True,True,True,2024-12-07 05:22:42,13016,18,2,Primo Levi - Frigos,48.83094844846017,2.37965351592796,34,True
224598098,17,33,True,True,True,2024-12-07 05:25:46,13043,13,4,Dunois - Clisson,48.832294,2.3674523,51,True
82381710,0,11,True,True,True,2024-12-07 05:27:40,8051,0,0,Batignolles - Rome,48.881823370566806,2.3202589899301524,15,
120564786,2,56,True,True,True,2024-12-07 05:19:33,2009,2,0,Filles Saint-Thomas - Place de la Bourse,48.868899890853,2.3397543845203,58,
82508970,23,1,True,True,True,2024-12-07 05:26:02,44102,8,15,Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863,26,True
653055097,5,17,True,True,True,2024-12-07 05:22:42,9115,1,4,Milton - Manuel,48.878249,2.341181,22,
27246227,4,20,True,True,True,2024-12-07 05:27:41,19039,3,1,Edouard Pailleron - Simon Bolivar ,48.87979886049996,2.374839261174202,24,
63297,8,12,True,True,True,2024-12-07 05:27:53,16032,6,2,Eglise d'Auteuil,48.84749841771691,2.26848387135299,21,
95927849,26,12,True,True,True,2024-12-07 05:27:27,21003,17,9,Jean Jaurès - Jean Baptiste Clément ,48.84576261454011,2.2369650006294255,39,True
102341385,11,11,True,True,True,2024-12-07 05:25:41,22001,10,1,Château - Bineau,48.890404028589806,2.270106375217438,23,True
54000605,34,3,True,True,True,2024-12-07 05:26:12,18025,7,27,Mairie du 18ème,48.892939296937605,2.3445510864257812,40,True
979059925,4,24,True,True,True,2024-12-07 05:27:34,17122,0,4,Bridaine - Lamandé,48.8862074,2.3206239,29,
6512,7,8,True,True,True,2024-12-07 05:26:38,20027,1,6,Porte de Ménilmontant,48.8691543609174,2.40932246879487,15,
27363323,0,33,True,True,True,2024-12-07 05:26:35,9023,0,0,Laffitte - Italiens,48.871815737396,2.3372015478451,33,
10968855,4,15,True,True,True,2024-12-07 05:24:54,14122,0,4,Colonel Monteil - Brune,48.82650293311,2.3092747998272,19,
221038698,6,20,True,True,True,2024-12-07 05:23:48,16123,6,0,Mahatma Gandhi,48.876356,2.264205,26,
129145892,14,35,True,True,True,2024-12-07 05:27:34,31007,2,12,Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,49,
102289046,20,1,True,True,True,2024-12-07 05:27:54,15108,18,2,Lourmel - Marie Skobtsov,48.844974,2.287283,22,
124402232,14,24,True,True,True,2024-12-07 05:27:48,19040,0,14,Belleville - Télégraphe,48.8756045,2.3995549,41,
27415327,15,9,True,True,True,2024-12-07 05:26:47,17047,8,7,Courcelles - Pierre Demours,48.883769733273496,2.29858466343129,26,True
100798076,6,16,True,True,True,2024-12-07 05:23:13,6016,6,0,Danton - Serpente,48.852297362582,2.3414132371545,22,True
1063404053,5,14,True,True,True,2024-12-07 05:25:33,41204,2,3,République - Danton,48.85249172181667,2.462034523487091,20,
54000598,1,23,True,True,True,2024-12-07 05:22:17,17046,0,1,Mac-Mahon - Brey,48.877532084130166,2.294512536052928,25,True
989753852,19,1,True,True,True,2024-12-07 05:26:29,17121,14,5,Square des Epinettes,48.89383909781389,2.325953990221024,20,
82577019,15,13,True,True,True,2024-12-07 05:25:38,19009,9,6,Cité des Sciences et de l'Industrie,48.89659571178903,2.384599149227142,30,True
39256416,44,0,True,True,True,2024-12-07 05:26:55,18109,20,24,Pajol - Riquet ,48.88960028134536,2.3628534749150276,47,True
255207155,7,12,True,True,True,2024-12-07 05:22:43,19038,0,7,Lassus - Delouvain,48.8755044846,2.3890327325519,20,
63769334,17,21,True,True,True,2024-12-07 05:26:04,18029,9,8,Emile Blemont - Poteau,48.8943782,2.3415122,39,True
129136818,9,12,True,True,True,2024-12-07 05:26:55,21703,4,5,Square du Carrefour de l'Insurrection,48.820864559770676,2.291113436222077,23,
653080986,9,6,True,True,True,2024-12-07 05:20:15,35017,3,6,Toffier Decaux - Cartier Bresson,48.90165072551549,2.4017545580863957,18,
27415469,12,12,True,True,True,2024-12-07 05:27:39,20118,6,6,Orteaux - Mouraud,48.85558642847872,2.408762907764669,24,
39599631,4,19,True,True,True,2024-12-07 05:26:04,16021,0,4,François Ponsard - La Muette ,48.8583666,2.2744515,23,True
84979504,4,19,True,True,True,2024-12-07 05:27:24,9031,2,2,Provence - Chaussée d'Antin,48.87428447542072,2.332976511564311,25,True
653059015,6,24,True,True,True,2024-12-07 05:25:42,9117,1,5,Bellefond - Maubeuge,48.878255397645,2.3452642187476,31,True
85120104,13,2,True,True,True,2024-12-07 05:27:45,20023,2,11,Pelleport - Belgrand,48.86500081847653,2.403980836377493,15,
205047993,17,28,True,True,True,2024-12-07 05:23:48,14002,16,1,Edgar Quinet - Raspail,48.83940266673835,2.32971478253603,46,True
101748685,26,17,True,True,True,2024-12-07 05:27:01,15035,17,9,Place Etienne Pernet,48.84243457133779,2.2921819612383847,43,True
54000608,10,41,True,True,True,2024-12-07 05:25:44,18049,1,9,Porte d'Aubervilliers,48.89859661942376,2.3689722642302513,55,
121025345,6,3,True,True,True,2024-12-07 05:26:02,10020,4,2,Chabrol - d'Hauteville,48.877018388033,2.3513179644942,11,
213692714,2,22,True,True,True,2024-12-07 05:22:58,18113,0,2,Lepic - Armée d'Orient,48.887536403814,2.3343077301979,24,
66491394,30,10,True,True,True,2024-12-07 05:27:02,11041,25,5,Square Saint-Ambroise,48.860934,2.375841,43,True
102743096,10,16,True,True,True,2024-12-07 05:27:53,31703,0,10,Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083,27,
126175087,22,2,True,True,True,2024-12-07 05:21:12,35003,9,13,Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032,25,True
101746493,32,19,True,True,True,2024-12-07 05:27:44,15031,27,5,Théâtre - Lourmel,48.8482070397636,2.2898658737540245,53,True
27363137,16,6,True,True,True,2024-12-07 05:24:23,21014,10,6,Hameau Fleuri - Marché,48.831448892608314,2.2412404417991643,22,
82404497,35,2,True,True,True,2024-12-07 05:27:50,11006,31,4,Ledru-Rollin - Place du Père Chaillet,48.856433706943704,2.379020587761426,37,True
1968156458,30,6,True,True,True,2024-12-07 05:25:01,47005,23,7,Ecole Vétérinaire,48.81488859822486,2.4224362157778994,36,True
991351798,5,16,True,True,True,2024-12-07 05:27:53,19127,3,2,Aubervilliers - Curial,48.89088305227546,2.3688579350709915,23,True
7304,2,13,True,True,True,2024-12-07 05:26:01,16015,1,1,Bassano -  Iéna,48.868144510482075,2.296149600985935,15,
54000592,23,13,True,True,True,2024-12-07 05:27:46,15070,18,5,Balard - Montagne de la Fage,48.83850740333351,2.2782871127128606,36,
1002738770,6,17,True,True,True,2024-12-07 05:27:58,1120,4,2,Lavandieres Sainte Opportune - Rivoli,48.859279702476,2.3466217517853,27,
15409531,4,12,True,True,True,2024-12-07 05:23:59,14112,2,2,Méchain - Faubourg Saint-Jacques,48.83586772099485,2.33798034198275,16,
29327,5,16,True,True,True,2024-12-07 05:26:48,47004,2,3,Stade Auguste Delaune,48.80896378683884,2.4345204234123234,21,True
36298,0,16,True,True,True,2024-12-07 05:24:00,9026,0,0,Jean-Baptiste Pigalle - La Bruyere,48.87939826447722,2.333709173337285,17,True
37903195,12,14,True,True,True,2024-12-07 05:26:25,21001,8,4,Transvaal - Charles de Gaulle ,48.848280403628806,2.2373420120857195,27,True
102313219,25,7,True,True,True,2024-12-07 05:25:20,18033,6,19,Belliard - Damrémont,48.89669238777841,2.338023450388167,34,True
100906707,17,24,True,True,True,2024-12-07 05:27:32,11010,12,5,Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,43,
624177860,35,13,True,True,True,2024-12-07 05:26:38,16122,31,4,Route de la Muette - Porte de Neuilly,48.8798926,2.2587671,50,True
27369223,9,8,True,True,True,2024-12-07 05:27:16,15002,9,0,Maine - Antoine Bourdelle,48.84308531746595,2.320263946784738,17,True
102336814,12,11,True,True,True,2024-12-07 05:27:18,21310,10,2,Kléber - Gouverneur Général Eboué,48.826885843069796,2.2723413258790965,24,
484423835,24,3,True,True,True,2024-12-07 05:27:54,23007,19,5,Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786,27,
54000618,16,2,True,True,True,2024-12-07 05:24:32,20016,5,11,Pyrénées - Maraîchers,48.85714001395299,2.4043509364128113,19,True
653059879,37,2,True,True,True,2024-12-07 05:25:48,32015,26,11,Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047,40,True
210583589,23,7,True,True,True,2024-12-07 05:26:15,10010,15,8,Place Jacques Bonsergent,48.870948218595,2.3612049221992,33,True
15291968,4,11,True,True,True,2024-12-07 05:27:21,16043,0,4,Place de Passy,48.85780291711202,2.277500546942199,15,
15387809,15,46,True,True,True,2024-12-07 05:27:54,16027,5,10,Mozart - Jasmin,48.85286124871689,2.268483570651513,62,True
66491407,12,10,True,True,True,2024-12-07 05:26:59,20116,5,7,Haies - Réunion,48.85386896766491,2.402426162238911,22,
653050378,0,34,True,False,False,2024-12-07 05:23:57,5121,0,0,Square René Viviani - Montebello,48.851904891406384,2.347842156887055,34,True
221094844,5,16,True,True,True,2024-12-07 05:27:03,6107,3,2,Place Alphonse Deville,48.850188262662,2.3275961726904,23,
15397468,42,5,True,True,True,2024-12-07 05:27:10,16029,39,3,Maison de Radio - France,48.85132886434057,2.277785539627075,47,True
84966359,5,21,True,True,True,2024-12-07 05:23:08,8019,0,5,Naples - Rome,48.879960700846226,2.321358695626259,26,True
42908639,1,28,True,True,True,2024-12-07 05:27:49,9017,1,0,Lallier - Trudaine ,48.88109246617963,2.3408224806189537,29,True
125469898,8,25,True,True,True,2024-12-07 05:24:49,18008,2,6,Square Léon,48.88667396788626,2.353205569088459,33,
54000549,6,10,True,True,True,2024-12-07 05:27:57,7008,2,4,Villersexel - Saint-Germain,48.858297001218,2.3237934708595,16,
52329,20,17,True,True,True,2024-12-07 05:26:45,16112,13,7,Chernoviz - Raynouard,48.8569864146289,2.282173218142987,37,
85162552,8,37,True,True,True,2024-12-07 05:27:53,42703,1,7,Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935,45,True
54000586,13,18,True,True,True,2024-12-07 05:26:11,14030,12,1,Pernety - Raymond Losserand,48.834254627953,2.317609339387,32,True
2515738489,6,14,True,True,True,2024-12-07 05:21:37,20201,0,6,Eugène Reisz - Davout,48.85631874632638,2.410396970808506,20,
256561528,14,28,True,True,True,2024-12-07 05:23:01,13046,8,6,Eugène Oudiné - Dessous Des Berges,48.8256423,2.3750226,44,
452920451,2,22,True,True,True,2024-12-07 05:24:13,22102,0,2,Mont Valérien - Michel Salles,48.8561915,2.2152966,24,True
54000588,22,43,True,True,True,2024-12-07 05:27:48,15003,7,15,Gare Montparnasse - Vaugirard,48.8418071798797,2.31951002690117,66,
1020700136,18,0,True,True,True,2024-12-07 05:25:48,4110,13,5,Neuve Saint-Pierre - Beautreillis,48.85355351439652,2.3639122769236565,20,
100855693,9,15,True,True,True,2024-12-07 05:26:05,6032,8,1,Sabot - Rennes,48.852575112948415,2.331552766263485,26,True
102304517,9,37,True,True,True,2024-12-07 05:27:45,17022,6,3,Pereire - Place de Wagram,48.887070607581215,2.304111124531457,46,True
128889359,22,18,True,True,True,2024-12-07 05:24:18,7020,20,2,Champ de Mars - Cler,48.856691550115315,2.306646779179573,40,True
210737808,10,16,True,True,True,2024-12-07 05:25:50,10036,7,3,Aqueduc - Villette,48.883886063895,2.367198803315,28,
17526921983,8,23,True,True,True,2024-12-07 05:19:35,23304,1,7,Mairie de Sceaux,48.778916905132,2.2887361764861,33,
54000546,6,27,True,True,True,2024-12-07 05:27:42,6017,5,1,Sénat - Condé,48.84954227788459,2.337939441204071,33,True
35137730,23,27,True,True,True,2024-12-07 05:27:43,13103,14,9,Hôpital Pitié Salpêtrière,48.8377016,2.3604946,50,True
912377361,21,21,True,True,True,2024-12-07 05:24:35,12161,18,3,Diderot - Reuilly,48.847208456061,2.3861273378134,44,True
259977414,20,0,True,True,True,2024-12-07 05:25:29,15107,19,1,Palais des Sports,48.833468517426,2.2858720645308,22,True
36473,4,12,True,True,True,2024-12-07 05:25:14,9101,0,4,Cadet - La Fayette,48.875601632672,2.3435704037547,19,True
129101773,8,36,True,True,True,2024-12-07 05:27:00,18017,0,8,Caulaincourt - Place Constantin Pecqueur,48.889677905028,2.3381787144261,44,True
256124192,29,8,True,True,True,2024-12-07 05:27:49,19041,26,3,Belleville - Pyrénées,48.8741908,2.3860039,42,
100918666,15,4,True,True,True,2024-12-07 05:25:04,11043,15,0,Place Pasdeloup,48.862654215631,2.3670325062844,21,True
1002059045,3,20,True,True,True,2024-12-07 05:27:50,1117,3,0,Pont Neuf - Rivoli,48.860089892617,2.344057559967,27,True
17527110170,25,3,True,True,True,2024-12-07 05:25:10,23903,18,7,Stade Gaston Bouillant,48.939958667023,2.3279571813836,30,
284787594,3,36,True,True,True,2024-12-07 05:21:42,13010,0,3,Place d'Italie - Vincent Auriol,48.831481874467,2.3567550292319,40,True
82568336,6,23,True,True,True,2024-12-07 05:27:25,31704,0,6,Jeanne Hornet - Girardot,48.873802681432146,2.427820265293122,29,
66491408,20,12,True,True,True,2024-12-07 05:26:48,32603,10,10,Calmette,48.88104925098552,2.424993216991425,32,
18175885970,6,43,True,True,True,2024-12-07 05:26:35,17201,3,3,Porte Maillot - Perreire,48.878021154637,2.2842371277102,51,True
213848056,35,16,True,True,True,2024-12-07 05:25:08,21311,30,5,Parvis Corentin Celton,48.82747252522725,2.2784319519996648,55,True
54000545,35,29,True,True,True,2024-12-07 05:24:51,15059,30,5,Parc André Citroën,48.840639944296655,2.2780618071556096,65,True
17527065847,17,4,True,True,True,2024-12-07 05:27:06,23403,9,8,Chateau,48.774661399959,2.3135878035462,22,True
54000541,26,2,True,True,True,2024-12-07 05:25:58,4013,20,6,Vieille du Temple - Francs Bourgeois,48.858256413365815,2.35821794718504,29,True
1025995767,5,16,True,True,True,2024-12-07 05:26:58,45001,2,3,Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096,21,True
1034242363,3,31,True,True,True,2024-12-07 05:19:05,31023,2,1,Place François Mitterand,48.86492782016328,2.442958317697048,34,True
1021553839,7,29,True,True,True,2024-12-07 05:25:02,9118,4,3,Faubourg Poissonniere - Delta,48.882555807626765,2.3497482016682625,36,True
1021176825,2,18,True,True,True,2024-12-07 05:20:51,21024,0,2,Billancourt - Général Leclerc ,48.8322649,2.2380413,22,True
653065577,7,21,True,True,True,2024-12-07 05:26:58,10163,3,4,Gare du Nord - Demarquay,48.881154,2.358411,30,True
335780498,7,23,True,True,True,2024-12-07 05:26:08,2001,2,5,Greneta - Sebastopol,48.865242333228,2.3516669869423,32,True
54000611,5,19,True,True,True,2024-12-07 05:25:17,19023,0,5,Manin - Simon Bolivar,48.876499654127,2.3794073625991,26,True
484387018,5,26,True,True,True,2024-12-07 05:27:52,20019,4,1,Place du Maquis du Vercors,48.877321579493575,2.4083782732486725,31,True
1035816937,16,12,True,True,True,2024-12-07 05:27:50,18137,7,9,Poissonniers - Nord,48.892511213520656,2.3522228747606277,28,
544249939,2,46,True,True,True,2024-12-07 05:27:03,7101,1,1,Raspail - Chomel,48.852233164303,2.3266580700874,49,True
224256188,2,27,True,True,True,2024-12-07 05:26:36,8056,0,2,Beaujon - Wagram,48.875352455985,2.2964416444302,29,True
66507229,7,18,True,True,True,2024-12-07 05:27:30,17116,5,2,Reims - Porte d'Asnières,48.891834448210986,2.300144659954865,26,
1023083417,15,5,True,True,True,2024-12-07 05:23:51,18138,2,13,Station Paris Basketball - Ney - Charles Hermite,48.898748039775,2.3645754531026,20,True
82432573,18,32,True,True,True,2024-12-07 05:27:09,13041,17,1,Porte d'Ivry,48.821768747596,2.3688706755638,50,
66491386,18,37,True,True,True,2024-12-07 05:21:26,7016,16,2,Surcouf - Université,48.861273016278,2.3094535509142,58,True
54000539,21,12,True,True,True,2024-12-07 05:27:31,4011,18,3,Hôtel de Ville - Pont-Marie,48.853899645527,2.3569472506642,36,True
452936197,14,45,True,True,True,2024-12-07 05:26:09,12041,5,9,Bois de Vincennes.,48.8338064,2.4132221,60,True
27415012,13,51,True,True,True,2024-12-07 05:26:02,12108,10,3,Bercy.,48.839966914994,2.3788625746965,66,
101490103,16,3,True,True,True,2024-12-07 05:27:02,14006,14,2,Saint-Jacques - Tombe Issoire,48.833206330538864,2.3369108140468597,23,True
100872260,10,29,True,True,True,2024-12-07 05:23:48,7013,5,5,Duroc - Place de Breteuil,48.847460641142,2.3126140236855,42,
653127524,24,5,True,True,True,2024-12-07 05:27:48,21114,16,8,Gustave Eiffel - Parc des Impressionnistes,48.90390619651018,2.2946908324956894,30,True
263610599,16,29,True,True,True,2024-12-07 05:22:46,31013,2,14,Centenaire - Sorins,48.85853523359734,2.4273508787155156,45,
653066427,23,3,True,True,True,2024-12-07 05:25:04,32018,13,10,Franciade - Gabriel Péri,48.93261499331498,2.355954498052597,26,
129089749,7,24,True,True,True,2024-12-07 05:27:26,17016,6,1,Brochant - Square des Batignolles ,48.88818698581028,2.316861143151153,31,True
82587428,17,13,True,True,True,2024-12-07 05:25:31,20202,3,14,Dupont de l'Eure - Gambetta,48.8679385,2.4003649,31,True
27415297,23,26,True,True,True,2024-12-07 05:27:45,18019,9,14,Square Raymond Souplex,48.89183721478911,2.335426103165901,52,True
13283986,18,15,True,True,True,2024-12-07 05:26:03,11003,15,3,Keller - La Roquette,48.8555508,2.3752778,34,
49772483,0,18,True,False,False,2024-12-07 05:20:44,18001,0,0,Damrémont - Caulaincourt,48.88714509078738,2.3325880989432335,18,
100910836,31,15,True,True,True,2024-12-07 05:26:29,11034,25,6,Parmentier - Fontaine au Roi,48.86787670551736,2.372705978671471,48,True
6515,4,26,True,True,True,2024-12-07 05:24:21,9012,3,1,Rougemont - Poissonnière,48.871611569354755,2.345873080193996,30,True
41523981,29,1,True,True,True,2024-12-07 05:27:31,15020,27,2,Mairie du 15ème,48.8417762,2.2986539,32,True
1034247348,5,29,True,True,True,2024-12-07 05:20:32,41206,1,4,Place des Larris,48.8568363,2.4780236,34,
39536951,9,22,True,True,True,2024-12-07 05:27:30,13113,2,7,Vistule - Choisy,48.82365543660611,2.3615723848342896,33,
35089539,13,9,True,True,True,2024-12-07 05:27:06,19031,2,11,Manin - Crimée,48.8831217743719,2.3863670602440834,23,True
27415169,9,14,True,True,True,2024-12-07 05:24:26,13114,6,3,Nationale - Marcel Duchamp,48.82463749337136,2.3678014799952507,23,
15412563,20,2,True,True,True,2024-12-07 05:27:50,15061,18,2,Square Desnouettes,48.83476837934194,2.284142297394666,22,
30179848,10,17,True,True,True,2024-12-07 05:27:01,20017,5,5,Saint-Blaise - Mouraud,48.85696177597818,2.40869477391243,27,
27363029,16,16,True,True,True,2024-12-07 05:27:14,11019,12,4,Charonne - Philippe-Auguste,48.855603162026,2.39054639062,32,
484889494,19,7,True,True,True,2024-12-07 05:25:23,23008,15,4,Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862,26,True
100902274,4,30,True,True,True,2024-12-07 05:25:19,8015,2,2,Roquépine - Malesherbes,48.87345073390807,2.320404499769211,37,True
78348185,37,13,True,True,True,2024-12-07 05:27:57,21108,15,22,Mairie de Clichy,48.903653634661,2.3059353232384,51,True
36003,7,13,True,True,True,2024-12-07 05:24:36,6014,7,0,Pont de Lodi - Dauphine,48.855296898603285,2.339947307565249,23,True
27415215,7,17,True,True,True,2024-12-07 05:25:13,14116,5,2,Romain Rolland,48.820215229662765,2.3234144234418346,25,
263732151,22,11,True,True,True,2024-12-07 05:22:17,31018,4,18,Gambetta - Michelet,48.85273792380526,2.429966032505036,33,True
